4,0,22.5,-45,-22.5,0,0,0,-22.5,45,22.5,0,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,0.1529051988
4,-0.61259,22.5,-45,-22.5,-0.61259,0,0,-22.5,45,22.5,-0.61259,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,0.1529051988
4,-1.2227,22.5,-45,-22.5,-1.2227,0,0,-22.5,45,22.5,-1.2227,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,0.1529051988
4,-1.8277,22.5,-45,-22.5,-1.8277,0,0,-22.5,45,22.5,-1.8277,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,0.1529051988
4,-2.4252,22.5,-45,-22.5,-2.4252,0,0,-22.5,45,22.5,-2.4252,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,0.1529051988
4,-3.0128,22.5,-45,-22.5,-3.0128,0,0,-22.5,45,22.5,-3.0128,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,0.1529051988
4,-3.588,22.5,-45,-22.5,-3.588,0,0,-22.5,45,22.5,-3.588,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,0.1529051988
4,-4.1484,22.5,-45,-22.5,-4.1484,0,0,-22.5,45,22.5,-4.1484,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,0.7645259939
4,-4.6918,22.5,-45,-22.5,-4.6918,0,0,-22.5,45,22.5,-4.6918,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,-5.3516819572
4,-5.216,22.5,-45,-22.5,-5.216,0,0,-22.5,45,22.5,-5.216,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,0.1529051988
4,-5.7187,22.5,-45,-22.5,-5.7187,0,0,-22.5,45,22.5,-5.7187,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,0.1529051988
4,-6.1978,22.5,-45,-22.5,-6.1978,0,0,-22.5,45,22.5,-6.1978,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,2.2935779817
4,-6.6516,22.5,-45,-22.5,-6.6516,0,0,-22.5,45,22.5,-6.6516,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-7.0779,22.5,-45,-22.5,-7.0779,0,0,-22.5,45,22.5,-7.0779,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-7.4752,22.5,-45,-22.5,-7.4752,0,0,-22.5,45,22.5,-7.4752,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-7.8418,22.5,-45,-22.5,-7.8418,0,0,-22.5,45,22.5,-7.8418,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-8.1762,22.5,-45,-22.5,-8.1762,0,0,-22.5,45,22.5,-8.1762,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-8.477,22.5,-45,-22.5,-8.477,0,0,-22.5,45,22.5,-8.477,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-8.7429,22.5,-45,-22.5,-8.7429,0,0,-22.5,45,22.5,-8.7429,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-8.9729,22.5,-45,-22.5,-8.9729,0,0,-22.5,45,22.5,-8.9729,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-9.166,22.5,-45,-22.5,-9.166,0,0,-22.5,45,22.5,-9.166,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-9.3215,22.5,-45,-22.5,-9.3215,0,0,-22.5,45,22.5,-9.3215,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-9.4386,22.5,-45,-22.5,-9.4386,0,0,-22.5,45,22.5,-9.4386,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-9.517,22.5,-45,-22.5,-9.517,0,0,-22.5,45,22.5,-9.517,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-9.5563,22.5,-45,-22.5,-9.5563,0,0,-22.5,45,22.5,-9.5563,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-9.5563,22.7129635857,-45.4259271714,-22.7129635857,-9.5563,0,0,-22.5,45,22.5,-9.5563,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-9.517,23.3373412263,-46.6746824527,-23.3373412263,-9.517,0,0,-22.5,45,22.5,-9.517,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-9.4386,24.3305826176,-48.6611652352,-24.3305826176,-9.4386,0,0,-22.5,45,22.5,-9.4386,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-9.3215,25.625,-51.25,-25.625,-9.3215,0,0,-22.5,45,22.5,-9.3215,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-9.166,27.1323809681,-54.2647619362,-27.1323809681,-9.166,0,0,-22.5,45,22.5,-9.166,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-8.9729,28.75,-57.5,-28.75,-8.9729,0,0,-22.5,45,22.5,-8.9729,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-8.7429,30.3676190319,-60.7352380638,-30.3676190319,-8.7429,0,0,-22.5,45,22.5,-8.7429,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-8.477,31.875,-63.75,-31.875,-8.477,0,0,-22.5,45,22.5,-8.477,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-8.1762,33.1694173824,-66.3388347648,-33.1694173824,-8.1762,0,0,-22.5,45,22.5,-8.1762,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-7.8418,34.1626587737,-68.3253175473,-34.1626587737,-7.8418,0,0,-22.5,45,22.5,-7.8418,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-7.4752,34.7870364143,-69.5740728286,-34.7870364143,-7.4752,0,0,-22.5,45,22.5,-7.4752,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-7.0779,35,-70,-35,-7.0779,0,0,-22.5,45,22.5,-7.0779,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-6.6516,34.7870364143,-69.5740728286,-34.7870364143,-6.6516,0,0,-22.5,45,22.5,-6.6516,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-6.1978,34.1626587737,-68.3253175473,-34.1626587737,-6.1978,0,0,-22.5,45,22.5,-6.1978,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-5.7187,33.1694173824,-66.3388347648,-33.1694173824,-5.7187,0,0,-22.5,45,22.5,-5.7187,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-5.216,31.875,-63.75,-31.875,-5.216,0,0,-22.5,45,22.5,-5.216,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-4.6918,30.3676190319,-60.7352380638,-30.3676190319,-4.6918,0,0,-22.5,45,22.5,-4.6918,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-4.1484,28.75,-57.5,-28.75,-4.1484,0,0,-22.5,45,22.5,-4.1484,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-3.588,27.1323809681,-54.2647619362,-27.1323809681,-3.588,0,0,-22.5,45,22.5,-3.588,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-3.0128,25.625,-51.25,-25.625,-3.0128,0,0,-22.5,45,22.5,-3.0128,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-2.4252,24.3305826176,-48.6611652352,-24.3305826176,-2.4252,0,0,-22.5,45,22.5,-2.4252,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-1.8277,23.3373412263,-46.6746824527,-23.3373412263,-1.8277,0,0,-22.5,45,22.5,-1.8277,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-1.2227,22.7129635857,-45.4259271714,-22.7129635857,-1.2227,0,0,-22.5,45,22.5,-1.2227,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,-0.61259,22.5,-45,-22.5,-0.61259,0,0,-23.5,45,23.5,-0.61259,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,0,22.5,-45,-22.5,0,0,0,-22.5,45,22.5,0,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,0,22.5,-45,-22.5,0,0,0,-22.5,45,22.5,0,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,0,22.5,-45,-22.5,0,0,0,-22.5,45,22.5,0,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,0,22.5,-45,-22.5,0,0,0,-22.5,45,22.5,0,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,0,22.5,-45,-22.5,0,0,0,-22.5,45,22.5,0,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,0,22.5,-45,-22.5,0,0,0,-22.5,45,22.5,0,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,0,22.5,-45,-22.5,0,0,0,-22.5,45,22.5,0,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,0,22.5,-45,-22.5,0,0,0,-22.5,45,22.5,0,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
4,0,22.5,-45,-22.5,0,0,0,-22.5,45,22.5,0,0,-4,0,0,0,-4,0,4,-5,0,0,6,0,0,0,0,,0,-4,7,2,-1,-4,0,4,-8,0,0,4,-4,4,-3,0,0,2,,,,
